City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Informal Waste Collection Rate (%),Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
Belize City,Belize,BLZ,17.5000543,-88.2003115,68266.0,World Bank,32657.0,1.3106265619299846,37.0,0.0,0.0,18.0,0.0,21.0,7.000000000000001,9.0,0.0,8.0,0.0,0.0,0.0,0.0,SWEET Model,2022,216.52791766555265,0.0,0.0,167.5762451119129,0.0,384.1041627774656,5.626580769013354,67.66666666666666,5.504702864293076,2.355836061688965,1438,65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68421052631579,0.0,0.0,23.684210526315788,0.0,27.631578947368418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0
La Paz,Bolivia,BOL,-16.4955455,-68.1336229,840209.0,World Bank,194357.8272,0.6601621315453199,47.3,0.0,0.0,12.8,0.0,15.2,1.4,2.6,0.0,20.7,1.0,0.0,0.0,4.0,SWEET Model,2022,1473.5183093822548,0.0,0.0,663.6498225915885,0.0,2137.168131973843,2.543614900547177,35.0,2.5460891054654766,1.6031330601441685,547,93.6842105263158,0.0,6.315789473684211,78.70216306156405,0.0,0.0,21.29783693843594,0.0,0.0,0.0,0.0,62.81540504648074,0.0,0.0,16.998671978751663,0.0,20.1859229747676,0.0,0.0,24.28842504743833,0.0,28.84250474383301,0.0,2.656546489563567,4.933586337760911,39.27893738140417,4.0,93.6842105263158,60.0
"Distrito Federal, Brasilia",Brazil,BRA,-15.7934036,-47.8823172,2977216.0,World Bank,367611.2,0.7688344753520951,46.007984031936125,0.0,1.796407185628743,27.04590818363274,0.0,14.67065868263473,4.291417165668662,0.5988023952095809,1.1976047904191618,4.39121756487026,0.0,0.0,0.0,5.94,SWEET Model,2022,7619.183196177478,0.0,319.1298319040998,6781.612546999553,0.0,14719.92557508113,4.944191343550864,63.0,7.210081281531089,0.938971038081582,1504,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71507150715071,0.0,1.9801980198019808,29.81298129812982,0.0,16.17161716171617,1.32013201320132,3.327171903881701,50.09242144177449,0.0,27.171903881700548,2.2181146025878005,7.948243992606282,1.1090573012939002,8.133086876155266,56.00000000000001,0.0,60.0
Rio De Janeiro,Brazil,BRA,-22.9110137,-43.2093727,6453682.0,World Bank,3368499.0,1.4299998641956086,52.21407771864646,0.0,0.0,15.03162968169495,0.0,21.23707199518024,1.676875188271915,3.5144090772165884,0.0,6.325936338989859,0.0,0.0,0.0,0.5,SWEET Model,2022,31672.06683039601,0.0,0.0,18283.110901869488,0.0,49955.177732265496,7.740570070273915,78.33333333333333,2.154704515031192,0.6402776329401672,1261,93.66834170854273,6.331658291457286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01044030867,0.0,0.0,16.988197911938265,0.0,24.001361779391736,0.0,0.0,31.45618827484766,0.0,44.442109686909006,0.0,3.509140575751209,7.3544862366043295,13.23807522588779,0.0,93.66834170854273,60.0
Sao Paulo,Brazil,BRA,-23.5506507,-46.6333824,11895893.0,World Bank,4700000.0,1.0824502480618414,47.474747474747474,0.0,0.0,16.161616161616163,0.0,10.101010101010102,2.0202020202020203,1.0101010101010102,1.0101010101010102,22.222222222222225,3.0,0.0,0.0,0.0,SWEET Model,2022,51748.81319334775,0.0,0.0,35272.52720517268,0.0,87021.34039852043,7.315242361251941,76.0,3.259710878577815,0.7042956634117692,1505,56.70103092783506,24.742268041237114,18.55670103092784,74.60317460317461,0.0,0.0,25.396825396825403,0.0,0.0,0.0,0.0,63.51351351351352,0.0,0.0,21.621621621621625,0.0,13.513513513513518,1.3513513513513515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.70103092783506,60.0
Thimphu,Bhutan,BTN,27.4713546,89.6336729,101990.0,World Bank,18250.0,0.490244141582508,50.44955044955044,0.0,0.0,24.575424575424577,0.0,13.486513486513484,0.4995004995004994,3.696303696303697,3.0969030969030964,4.195804195804195,8.0,0.0,0.0,5.0,SWEET Model,2022,178.88911747924797,0.0,0.0,148.2270661906147,0.0,327.11618366986266,3.2073358532195573,45.33333333333333,5.1609052182113535,2.5800515107782696,3417,0.0,0.0,100.0,67.24367509986683,0.0,0.0,32.75632490013316,0.0,0.0,0.0,0.0,55.07088331515813,0.0,0.0,26.82660850599782,0.0,14.721919302071976,3.380588876772083,0.0,49.596774193548384,0.0,27.21774193548387,6.249999999999999,1.008064516129032,7.459677419354841,8.46774193548387,0.0,0.0,60.0
Gaborone,Botswana,BWA,-24.6581357,25.9088474,210000.0,World Bank,53655.0,0.7,67.9,0.0,0.0,12.5,0.0,4.5,6.2,6.4,0.0,2.5,0.0,0.0,0.0,0.0,SWEET Model,2022,703.8699721601325,0.0,0.0,188.17730491276455,0.0,892.0472770728971,4.247844176537606,57.99999999999999,5.299918754411648,2.26359734218633,678,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97644287396938,0.0,0.0,14.723203769140165,0.0,5.300353356890459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Toronto,Canada,CAN,43.6534817,-79.3839347,2800000.0,World Bank,942700.0,0.9224070450097848,46.36091724825523,1.994017946161515,0.0,26.221335992023924,0.0,10.967098703888334,2.791625124626121,3.489531405782652,0.0,8.175473579262212,3.74,0.0,0.0,47.91,SWEET Model,2022,18325.358813137,945.9328318327274,0.0,4669.03576646175,0.0,23940.32741143148,8.550116932654099,82.0,2.543155334605629,0.8994439370385798,839,0.0,100.0,0.0,62.16577540106952,2.6737967914438503,0.0,35.160427807486634,0.0,0.0,0.0,0.0,54.1958041958042,2.3310023310023307,0.0,30.65268065268065,0.0,12.820512820512825,0.0,0.0,50.77220077220076,0.0,21.235521235521237,0.0,5.405405405405404,6.756756756756756,15.830115830115826,0.0,0.0,60.0
Ottawa,Canada,CAN,45.4208777,-75.6901106,934243.0,World Bank,325000.0,0.953082826314042,50.1,0.0,0.0,15.9,0.0,7.3,0.0,0.0,0.0,26.700000000000003,0.0,0.0,0.0,42.5,SWEET Model,2022,7175.224736241528,0.0,0.0,1409.152859232195,0.0,8584.377595473723,9.188591828329164,84.33333333333334,2.306503841034191,0.9346181157621868,922,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34924965893589,0.0,0.0,21.69167803547067,0.0,9.959072305593452,0.0,0.0,31.863727454909817,0.0,14.629258517034064,0.0,0.0,0.0,53.50701402805611,0.0,0.0,60.0
Vancouver,Canada,CAN,49.2608724,-123.113952,2465031.0,World Bank,909519.0,1.010872835559605,43.0,0.0,0.0,17.0,0.0,17.0,3.0,2.0,0.0,18.0,6.0,0.0,6.0,0.0,SWEET Model,2022,15356.954961198247,0.0,0.0,13026.080677416832,0.0,28383.03563861508,11.514271276351122,89.66666666666666,2.2163922083515253,0.9116436042415854,1727,0.0,100.0,0.0,71.66666666666667,0.0,0.0,28.33333333333334,0.0,0.0,0.0,0.0,55.84415584415584,0.0,0.0,22.07792207792208,0.0,22.07792207792208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bern,Switzerland,CHE,46.9484742,7.4521749,358000.0,World Bank,59000.0,0.4515190939006658,33.2,2.7,2.3,17.2,5.9,20.5,1.5,1.4,0.0,15.3,0.0,0.0,0.0,43.22,SWEET Model,2022,891.6068421740773,92.35442561436632,51.643356784826985,486.3080128618394,69.9492501235214,1591.8618875586312,4.446541585359306,60.333333333333336,1.1445487980938918,0.8061520485544316,1079,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58679706601467,3.3007334963325183,2.8117359413202934,21.02689486552567,7.212713936430316,25.061124694376524,0.0,3.58814352574103,26.833073322932915,9.204368174726987,31.98127925117004,0.0,2.3400936037441493,2.18408736349454,23.868954758190327,0.0,0.0,60.0
Santiago De Chile,Chile,CHL,-33.4377756,-70.6504502,7007620.0,World Bank,3072148.0,1.2010987804156674,46.66666666666666,12.38095238095238,0.0,11.428571428571429,0.0,9.523809523809524,0.9523809523809524,3.809523809523809,0.0,15.238095238095235,0.3,0.0,1.0,0.0,SWEET Model,2022,21113.30222262402,6251.323254580732,0.0,7401.8567431985,0.0,34766.48222040325,4.961239653463409,63.33333333333333,2.360591281904889,0.6525460533117977,451,98.8,1.2,0.0,66.21621621621621,17.56756756756757,0.0,16.216216216216218,0.0,0.0,0.0,0.0,58.333333333333336,15.476190476190476,0.0,14.285714285714288,0.0,11.904761904761903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,60.0
Beijing,China,CHN,39.9057136,116.3912972,20384000.0,World Bank,5532100.0,1.0622083396056,63.4,0.0,1.8000000000000005,11.1,0.0,12.7,0.3,1.6,2.5,6.6000000000000005,2.0,0.0,8.0,0.0,SWEET Model,2022,49878.68185549269,0.0,1621.4239494759706,14233.795253830727,0.0,65733.9010587994,3.224779290561195,45.66666666666666,3.643311767138591,1.4423510813631246,569,100.0,0.0,0.0,83.09305373525558,0.0,2.35910878112713,14.547837483617302,0.0,0.0,0.0,0.0,69.2896174863388,0.0,1.9672131147540983,12.131147540983603,0.0,13.879781420765028,2.73224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,60.0
Abidjan,Côte d’Ivoire,CIV,5.320357,-4.016107,4150000.0,World Bank,1200000.0,0.7922099356329427,39.21568627450981,8.823529411764705,0.0,5.88235294117647,0.0,7.84313725490196,1.96078431372549,1.96078431372549,0.0,34.31372549019607,0.0,0.0,0.0,0.0,SWEET Model,2022,10130.737258780237,2623.884726283043,0.0,2484.58270349568,0.0,15239.204688558955,3.672097515315412,53.66666666666666,6.460939474941507,3.2391883502904677,1699,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49206349206349,14.285714285714285,0.0,9.523809523809524,0.0,12.698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Douala,Cameroon,CMR,4.0429408,9.706203,1490000.0,World Bank,380695.0,0.7,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,2370.814369676664,0.0,0.0,1203.3320745305816,117.74539654008916,3691.8918407473343,2.4777797588908284,33.666666666666664,5.359633316337309,3.2938394025444406,3097,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Yaounde,Cameroon,CMR,3.8689867,11.5213344,2349000.0,World Bank,375303.95,0.4377309493401448,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,2308.065853987695,0.0,0.0,1032.2653674502524,101.00661122362682,3441.3378326615743,1.465022491554523,16.666666666666664,7.155257391190184,3.49274733201681,1608,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Bafoussam,Cameroon,CMR,5.4758083,10.4215565,193000.0,World Bank,30000.0,0.4258641493363617,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,183.57059503843735,0.0,0.0,88.02113827790593,8.612821057300474,280.2045543736438,1.4518370692934912,16.333333333333332,5.484623839664549,3.1747944668304884,1926,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Kinshasa,"Congo, Dem. Rep.",COD,-4.315649,15.311478,11587000.0,World Bank,2555000.0,0.6041253128506084,28.39999716000028,0.0,0.0,7.999999200000079,1.299999870000013,7.09999929000007,1.399999860000014,1.099999890000011,9.9999990000001e-06,52.69999473000052,0.0,0.0,0.0,0.0,SWEET Model,2022,15534.0336266694,0.0,0.0,6534.573348865707,639.4044889750319,22708.01146451014,1.959783504316056,23.33333333333333,6.2795376076675735,4.225223395645439,1452,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.392842992668974,0.0,0.0,17.85713887117436,2.9017850665658336,15.848210748167244,2.232142358896795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Dolisie,"Congo, Rep.",COG,-4.197351,12.673372,95000.0,World Bank,17550.0,0.5061283345349675,73.9,0.0,0.0,5.999999999999998,0.0,6.199999999999998,1.9,2.1,0.0,9.9,0.0,0.0,0.0,0.0,SWEET Model,2022,269.6806071025882,0.0,0.0,33.11494195364822,0.0,302.79554905623644,3.1873215690130148,44.66666666666666,6.349724438307303,3.161364359829455,1208,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83042973286878,0.0,0.0,6.968641114982578,0.0,7.200929152148664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Medellin,Colombia,COL,6.2443382,-75.573553,2464322.0,World Bank,476455.0,0.5297019481965269,59.24,0.0,0.0,3.7,0.0,9.369999999999996,0.7599999999999998,1.0699999999999998,0.0,25.859999999999992,0.0,0.0,0.0,16.0,SWEET Model,2022,4634.178422138933,0.0,0.0,415.5854634958083,0.0,5049.763885634741,2.0491493748117096,24.666666666666668,3.435750535511461,0.7692555965662207,2467,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92504494537408,0.0,0.0,5.116857972617895,0.0,12.95809708200802,0.0,0.0,9.077526987242395,0.0,22.988223748773308,0.0,1.8645731108930328,2.625122669283612,63.44455348380765,0.0,100.0,60.0
Cali,Colombia,COL,3.4520339,-76.5329352,2224158.0,World Bank,669410.0,0.824581706875141,59.0,0.0,0.0,6.23,0.0,3.2099999999999995,1.06,2.56,0.0,27.940000000000005,0.0,0.0,0.0,15.0,SWEET Model,2022,6453.443691712083,0.0,0.0,951.3303621723496,0.0,7404.774053884432,3.3292482161269263,46.66666666666666,3.6193629163592256,0.8096273181583902,1832,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.20689655172413,0.0,0.0,9.102863822326125,0.0,4.6902396259497365,0.0,0.0,15.195121951219512,0.0,7.829268292682926,0.0,2.5853658536585367,6.243902439024391,68.14634146341464,0.0,100.0,60.0
Moroni,Comoros,COM,-15.11646,39.2666,56000.0,World Bank,18480.0,0.904109589041096,24.0,0.0,0.0,14.499999999999998,5.5,26.5,6.5,9.0,0.0,14.000000000000002,0.0,0.0,0.0,0.0,SWEET Model,2022,145.05997297515222,0.0,0.0,152.4688573757221,34.824180994973986,332.3530113458483,5.9348752026044345,70.0,3.3772705507445933,4.28009835550891,1087,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04255319148936,0.0,0.0,20.56737588652482,7.801418439716312,37.58865248226951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Alajuela,Costa Rica,CRI,10.460632,-84.46725504158994,254886.0,World Bank,80901.44,0.8695957440656521,51.1,0.0,0.0,7.5,0.0,12.6,1.1,0.9000000000000001,0.0,26.8,0.0,0.0,0.0,0.42,SWEET Model,2022,704.5453473389518,0.0,0.0,194.29910434295584,0.0,898.8444516819078,3.5264567362738943,50.33333333333333,4.776940180218015,1.9958398451993544,2500,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76966292134833,0.0,0.0,10.53370786516854,0.0,17.69662921348315,0.0,0.0,15.337423312883432,0.0,25.76687116564417,0.0,2.2494887525562373,1.8404907975460123,54.805725971370144,0.0,100.0,60.0
Havana,Cuba,CUB,23.135305,-82.3589631,2135747.0,World Bank,545683.36,0.7000000019241928,60.00000000000001,9.000000000000002,0.0,9.000000000000002,0.0,8.000000000000002,2.0000000000000004,11.000000000000002,0.0,1.0000000000000002,0.0,0.0,2.0,0.0,SWEET Model,2022,14424.41162155622,2793.8598483829714,0.0,4943.084846059365,0.0,22161.35631599856,10.37639585400263,87.66666666666667,0.9015515200740952,0.1656612411814473,1315,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76744186046511,10.465116279069768,0.0,10.465116279069768,0.0,9.30232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Nicosia,Cyprus,CYP,35.1748976,33.3638568,55014.0,World Bank,36198.0,1.802679367792308,35.728542914171655,1.3972055888223551,1.1976047904191618,21.35728542914172,2.7944111776447107,14.071856287425147,1.996007984031936,3.493013972055888,0.1996007984031935,17.764471057884233,2.87,0.0,0.0,9.89,SWEET Model,2022,533.3383337945986,23.867486355740198,16.83660843580297,436.97104104166937,34.60188850654202,1045.615358134353,19.006350349626512,97.66666666666669,4.271325132137904,1.227664545169871,670,0.0,99.98853736817972,0.0114626318202659,59.86622073578596,2.341137123745819,2.0066889632107023,35.78595317725753,0.0,0.0,0.0,0.0,46.55396618985696,1.820546163849155,1.5604681404421326,27.828348504551364,3.641092327698309,18.33550065019506,0.2600780234070221,1.9047619047619049,33.96825396825396,4.444444444444444,22.38095238095238,0.3174603174603174,3.1746031746031744,5.555555555555555,28.253968253968253,0.0,0.0,60.0
Karlovy Vary,Czech Republic,CZE,50.2306216,12.8701437,299293.0,World Bank,131539.27,1.2041095570021203,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,1.0,0.0,4.0,0.0,SWEET Model,2022,1794.1341220644026,177.24013864034902,259.7747665979533,2219.72503074471,246.07598702887307,4696.950045076288,15.693484461969668,94.33333333333334,0.2177470551361526,0.356273775240945,653,0.0,100.0,0.0,59.10780669144982,4.4609665427509295,4.646840148698884,31.78438661710037,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Prague,Czech Republic,CZE,50.0874654,14.4212535,1243201.0,World Bank,400900.0,0.8834904125588393,31.83183183183183,2.402402402402402,2.5025025025025025,17.117117117117118,3.103103103103103,4.604604604604604,0.7007007007007006,1.8018018018018012,0.5005005005005005,35.43543543543543,1.0,0.0,4.0,0.0,SWEET Model,2022,5323.163191501378,495.1406855086951,511.3729111052812,5077.890833836161,562.9240653315732,11970.491687283087,9.628766134585709,85.66666666666667,0.478573057342424,0.234233460710298,495,0.0,100.0,0.0,59.10780669144982,4.4609665427509295,4.646840148698884,31.78438661710037,0.0,0.0,0.0,0.0,51.29032258064517,3.870967741935484,4.03225806451613,27.580645161290327,5.0,7.419354838709678,0.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Hamburg,Germany,DEU,53.55,10.0,1831000.0,World Bank,1080289.9999999977,1.61643835616438,21.4964489346804,0.0,7.542262678803641,25.757727318195457,0.0,1.600480144043213,6.531959587876362,4.271281384415325,0.0,32.7998399519856,15.0,0.0,22.0,0.0,SWEET Model,2022,5850.121485543634,0.0,3934.454945437843,17008.640205721644,0.0,26793.21663670312,14.633105754616668,93.33333333333331,0.1536739797834529,0.0922350278935058,761,0.0,100.0,0.0,39.22964585615188,0.0,13.76414749908726,47.00620664476087,0.0,0.0,0.0,0.0,38.116353316779,0.0,13.373536715147216,45.67222419297624,0.0,2.837885775097553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Djiibouti City,Djibouti,DJI,11.582284,43.147195,404000.0,World Bank,87600.0,0.594059405940594,44.4,6.9,0.5,10.4,3.0,8.0,2.6,2.1,0.4,21.7,0.0,0.0,0.0,0.0,SWEET Model,2022,647.756264998619,102.46705804128167,5.337542885053954,177.7704184074933,30.87823644795169,964.2095207803995,2.3866572296544546,31.0,4.921037351230595,1.3479456100478735,146,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.32608695652174,9.375000000000002,0.6793478260869565,14.130434782608695,4.076086956521739,10.869565217391305,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Copenhagen,Denmark,DNK,55.6867243,12.5700724,570171.0,World Bank,233805.0,1.1234553210100415,30.269730269730267,5.194805194805194,1.798201798201798,13.786213786213786,3.196803196803197,4.895104895104894,1.3986013986013983,4.295704295704295,0.0,35.164835164835154,8.0,0.0,24.0,0.0,SWEET Model,2022,2078.691531837572,469.4985518071743,232.04822845999988,2233.8596668740097,370.98100213610434,5385.07898111486,9.444673582337334,85.33333333333334,0.1458366741489136,0.6186215127479633,612,0.0,100.0,0.0,59.295499021526425,10.176125244618394,3.5225048923679068,27.005870841487283,0.0,0.0,0.0,0.0,51.18243243243244,8.783783783783784,3.040540540540541,23.310810810810818,5.405405405405407,8.277027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Santo Domingo,Dominican Republic,DOM,18.4801972,-69.942111,3976012.0,World Bank,1818889.0,1.2533306072131007,57.25567620927937,6.910167818361304,0.2961500493583416,7.897334649555776,0.0,8.884501480750247,1.974333662388944,4.93583415597236,0.987166831194472,10.858835143139192,0.0,0.0,2.0,0.0,SWEET Model,2022,18123.579975657143,2642.190182249182,132.88661028014414,4651.258816752885,0.0,25549.915584939357,6.426015712462475,72.66666666666667,4.248521600056332,1.460585121945357,1644,72.0,0.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62785114045617,8.403361344537814,0.3601440576230492,9.603841536614649,0.0,10.804321728691477,1.2004801920768309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,60.0
Algiers,Algeria,DZA,36.7753606,3.0601882,2594000.0,World Bank,1237874.0,1.3074154265375313,54.40000000000001,0.0,1.5100000000000002,9.750000000000002,0.0,16.88,2.8400000000000003,1.16,12.62,0.8400000000000001,1.0,0.0,0.0,10.0,SWEET Model,2022,10661.5249097927,0.0,317.6588463473819,2829.774750437143,0.0,13808.958506577224,5.323422708780734,66.0,2.4272456759853567,1.5693177991007,699,100.0,0.0,0.0,82.85105086810843,0.0,2.2997258604934507,14.84922327139811,0.0,0.0,0.0,0.0,57.16687683900798,0.0,1.5868011769651111,10.24590163934426,0.0,17.738545607398063,13.26187473728457,3.31140350877193,21.38157894736842,0.0,37.01754385964912,27.675438596491222,6.228070175438596,2.543859649122807,1.8421052631578945,0.0,100.0,60.0
Mostaganem,Algeria,DZA,36.0026915,0.3686866818796205,720000.0,World Bank,160000.0,0.60882800608828,64.6,0.0,0.0,15.9,0.0,10.5,1.9,2.8,0.0,4.3,0.0,0.0,0.0,0.0,SWEET Model,2022,1936.150792057047,0.0,0.0,720.4037549380813,0.0,2656.5545469951285,3.68965909304879,54.333333333333336,1.7392602191349749,1.4910610202200525,364,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98901098901098,0.0,0.0,17.472527472527474,0.0,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
